row_idx,id
32034,57095e77200fba1400367ef0
32102,57096446ed30961900e8406d
32181,57096a98200fba1400367f96
32230,57096e1c200fba1400367fd6
32363,5709644d200fba1400367f3f
32402,57096f48ed30961900e84116
32405,57096f48ed30961900e84119
32420,57097050200fba1400367ff2
32508,57097fd9ed30961900e84238
32739,5709aa1f200fba1400368237
32808,570981cd200fba14003680d6
32909,57098d60ed30961900e842ec
32973,57099000200fba1400368192
33119,570a30f74103511400d595b3
33140,570a34484103511400d595c9
33224,570a40346d058f1900182d18
33241,570a430c6d058f1900182d2a
33282,570a63f04103511400d596b6
33326,570a69376d058f1900182e31
33329,570a69376d058f1900182e34
33443,5709a209ed30961900e8439a
33501,5709ab89200fba140036824d
33537,5709b308ed30961900e84430
33589,5709bd0d200fba140036829f
33591,5709bd0d200fba14003682a1
33640,5709c3b3200fba14003682d1
33718,5709e2fb6d058f1900182bf2
33769,5709ecb56d058f1900182c2f
33811,5709d0e84103511400d5945b
33939,570a574f4103511400d5962c
34053,5709f21e4103511400d594b2
34135,570a01776d058f1900182c5f
34277,570a5a736d058f1900182d90
34308,570a60076d058f1900182de3
34446,570a6f236d058f1900182e56
34471,570a70f04103511400d5970b
34919,570a85de6d058f1900182f37
34935,570a877e4103511400d5980a
35021,570a9bd44103511400d59887
35131,570ab8c54103511400d59965
35134,570ab8c54103511400d59968
35162,570abe786d058f19001830cb
35163,570abe786d058f19001830cc
35281,570afdc16b8089140040f68d
35282,570afdc16b8089140040f68e
35339,570b0780ec8fbc190045b7ee
35381,570aa91f4103511400d598ce
35444,570aa9644103511400d598f0
35445,570aa9644103511400d598f1
35586,570ad9b56d058f1900183130
35644,570b00ea6b8089140040f6aa
35790,570ade206d058f1900183137
35834,570aec4d6b8089140040f614
35896,570af9ad6b8089140040f65b
36002,570b2117ec8fbc190045b843
36053,570af7f4ec8fbc190045b796
36070,570afbdf6b8089140040f678
36109,570b03a2ec8fbc190045b7db
36168,570b2260ec8fbc190045b855
36312,570b23406b8089140040f776
36320,570b24296b8089140040f77e
36329,570b2526ec8fbc190045b869
36389,570b2aab6b8089140040f7c3
36826,570b56c06b8089140040f8a0
36871,570b5c156b8089140040f8c3
36890,570b5d446b8089140040f8cc
36930,570b609e6b8089140040f8ea
36931,570b609e6b8089140040f8eb
36932,570b609e6b8089140040f8ec
36944,570b612b6b8089140040f8f8
37052,570b6a916b8089140040f93b
37061,570b6b77ec8fbc190045ba0c
37133,570b71adec8fbc190045ba2c
37162,570b745a6b8089140040f977
37215,570b8145ec8fbc190045ba3d
37216,570b8145ec8fbc190045ba3e
37380,570ba092ec8fbc190045ba87
37550,570bceb66b8089140040fa4f
37598,570bd3b26b8089140040fa71
37626,570bd6f56b8089140040fa82
37646,570bd878ec8fbc190045bb6c
37719,570bdec2ec8fbc190045bbb1
37775,570bd0da6b8089140040fa63
37811,570bd4a6ec8fbc190045bb51
37975,570bfcd5ec8fbc190045bbfd
38025,570cef82b3d812140066d341
38026,570cef82b3d812140066d342
38028,570cf000fed7b91900d45b0f
38039,570cf0b5b3d812140066d354
38084,570c02e4ec8fbc190045bc14
38087,570c02e4ec8fbc190045bc17
38104,570cdf17fed7b91900d45a40
38115,570cdfbefed7b91900d45a4b
38164,570ce35bfed7b91900d45a86
38165,570ce35bfed7b91900d45a87
38166,570ce35bfed7b91900d45a88
38251,570ceb3bfed7b91900d45ae3
38321,570c0dc5ec8fbc190045bc3e
38322,570c0dc5ec8fbc190045bc3f
38372,570c3666ec8fbc190045bdcc
38420,570c4f18fed7b91900d45893
38431,570c52dfb3d812140066d106
38546,570c9c3eb3d812140066d252
38590,570c244fec8fbc190045bc8c
38591,570c244fec8fbc190045bc8d
38626,570c26436b8089140040fb7d
38685,570c28c0ec8fbc190045bcc5
38760,570c2becec8fbc190045bd1a
38768,570c2c52ec8fbc190045bd21
38819,570c2e35ec8fbc190045bd41
38894,570c31e36b8089140040fc0e
39013,570c3f1dec8fbc190045be1c
39024,570c4097ec8fbc190045be32
39069,570c49f9fed7b91900d45844
39163,570cd23eb3d812140066d289
39172,570cd44ab3d812140066d29c
39230,570ce29dfed7b91900d45a73
39232,570ce29dfed7b91900d45a75
39259,570ced9cb3d812140066d327
39268,570cef04b3d812140066d33a
39284,570d0128fed7b91900d45bb7
39314,570d078afed7b91900d45bde
39394,570c46e9fed7b91900d4581d
39419,570e50150dc6ce1900204f5c
39428,570e51420b85d914000d7e1a
39430,570e529d0b85d914000d7e33
39438,570e56af0dc6ce1900204f61
39445,570e57e50dc6ce1900204f6d
39453,570e59ea0dc6ce1900204f7f
39454,570e59ea0dc6ce1900204f80
39455,570e59ea0dc6ce1900204f81
39457,570e59ea0dc6ce1900204f83
39479,570e5fa90b85d914000d7e75
39495,570e66100dc6ce190020500f
39525,570e6e990dc6ce1900205057
39528,570e6e990dc6ce190020505a
39558,570e73f00b85d914000d7f19
39570,570e76540dc6ce19002050ad
39590,570e7adc0dc6ce19002050cd
39592,570e7b8c0b85d914000d7f35
39599,570e7c160b85d914000d7f40
39648,570e8bb10dc6ce19002050ec
39680,570c4d2dfed7b91900d45876
39687,570c4ee1b3d812140066d0ab
39709,570c5164b3d812140066d0e9
39789,570c5b53b3d812140066d182
39845,570c612fb3d812140066d1b2
39851,570c61e4b3d812140066d1bf
39919,570c6b74fed7b91900d459cd
39976,570ce2e6fed7b91900d45a7c
40070,570cfb78b3d812140066d376
40100,570cfee1fed7b91900d45ba4
40110,570cfff3fed7b91900d45bae
40122,570d0581b3d812140066d3a0
40352,570d34b3fed7b91900d45d0f
40381,570d3848fed7b91900d45d40
40534,570d6dfefed7b91900d460c4
40695,570da5c6df2f5219002ed0b4
40718,570dab4216d0071400510c86
40747,570d1264b3d812140066d3d5
40750,570d1264b3d812140066d3d8
40752,570e22010dc6ce1900204ddd
40768,570d146cfed7b91900d45bf8
40864,570e580d0b85d914000d7e58
40866,570e580d0b85d914000d7e5a
40867,570e580d0b85d914000d7e5b
40935,570e65050b85d914000d7e89
40936,570e65050b85d914000d7e8a
40971,570e6b020b85d914000d7eb8
41022,570d162cb3d812140066d3fd
41094,570d40f5fed7b91900d45dac
41097,570d4227fed7b91900d45dc8
41099,570d4227fed7b91900d45dca
41110,570d489cb3d812140066d641
41126,570d4d9efed7b91900d45e4f
41143,570d512ab3d812140066d6ab
41153,570d5555b3d812140066d6dd
41175,570d5dadb3d812140066d756
41213,570d67b0fed7b91900d46005
41311,570d295cb3d812140066d4b3
41315,570d295cb3d812140066d4b7
41361,570d30b8b3d812140066d527
41395,570d3780fed7b91900d45d37
41404,570d38f2b3d812140066d56e
41422,570d3cf6fed7b91900d45d71
41465,570d3003b3d812140066d516
41592,570d7463b3d812140066d983
41612,570d7c81fed7b91900d461cb
41688,570d95b5b3d812140066da7f
41695,570d965afed7b91900d4624e
41718,570d9e64df2f5219002ed062
41740,570d2fe9fed7b91900d45cdd
41753,570d3cb9b3d812140066d5c5
41833,570d5c15fed7b91900d45f23
41834,570d5c15fed7b91900d45f24
41856,570d615efed7b91900d45f83
41868,570d63cdfed7b91900d45fa6
41872,570d64fcb3d812140066d7ef
41873,570d64fcb3d812140066d7f0
41890,570d69bafed7b91900d46033
41902,570d6ba1fed7b91900d4606d
41909,570d6dfbb3d812140066d90b
41980,570d79d0fed7b91900d46196
42020,570d5d0cb3d812140066d745
42130,570daaea16d0071400510c7b
42132,570daaea16d0071400510c7d
42135,570dad1d16d0071400510cad
42222,570de1cb0dc6ce1900204ce8
42251,570dea310b85d914000d7bce
42520,570de9330b85d914000d7bb8
42536,570dea9c0b85d914000d7bd5
42548,570dec460dc6ce1900204d0d
42651,570dfbd20b85d914000d7c5a
42690,570e08690dc6ce1900204d97
42693,570e08690dc6ce1900204d9a
42694,570e08690dc6ce1900204d9b
42732,570e0f250dc6ce1900204dad
42783,570e152a0b85d914000d7cb1
42879,570dae0816d0071400510cbe
42928,570db36a16d0071400510d01
42973,570db8dedf2f5219002ed116
43002,570e1feb0b85d914000d7ce1
43034,570e24420b85d914000d7cee
43084,570e2b700b85d914000d7d03
43123,570e30ec0dc6ce1900204e59
43179,570e38fd0b85d914000d7d95
43264,570e31ca0dc6ce1900204e69
43295,570e33de0b85d914000d7d45
43371,570e37d60b85d914000d7d8d
43398,570e39580b85d914000d7da2
43409,570e39bc0b85d914000d7dad
43456,570e44ec0b85d914000d7dc8
43521,570e491b0dc6ce1900204f17
43657,570e67880dc6ce190020502b
43714,570f2d9b80d9841400ab3555
43758,570f38055ab6b81900390ea4
43793,570f44b95ab6b81900390ec0
43802,570f46f55ab6b81900390eca
43803,570f46f55ab6b81900390ecb
43829,570f4d1080d9841400ab357b
43830,570f4d1080d9841400ab357c
43879,570f577a80d9841400ab359b
43889,570f59605ab6b81900390efd
43915,570f8bb680d9841400ab35b6
44002,570fa3a280d9841400ab35ef
44305,57102712b654c5140001f878
44326,570f8a7d5ab6b81900390f05
44359,570ff9f3b654c5140001f70c
44377,570ffc01a58dae1900cd67b0
44384,570ffd0ea58dae1900cd67b7
44424,570fa86a5ab6b81900390f7a
44441,571006d0b654c5140001f750
44447,57100800b654c5140001f764
44453,57100993b654c5140001f785
44478,57100ff0a58dae1900cd6849
44494,57101326a58dae1900cd6866
44499,57101489a58dae1900cd686f
44541,571022d9b654c5140001f83b
44597,57103337b654c5140001f8a9
44610,5710353fa58dae1900cd696c
44650,570fc7d35ab6b81900390fd1
44660,570fc88e80d9841400ab3681
44824,570fd63b80d9841400ab36b0
44861,570fdb9180d9841400ab36de
44889,570fde875ab6b8190039108a
44896,570fdf9d80d9841400ab36ee
44925,570fe33980d9841400ab36ff
44982,570fe8555ab6b819003910c0
45032,570feb9480d9841400ab372f
45202,57100286a58dae1900cd67d9
45219,5710088bb654c5140001f76b
45281,571010b6a58dae1900cd6852
45327,57101911b654c5140001f7e0
45355,571020f7b654c5140001f81e
45388,5710224aa58dae1900cd68dc
45407,57102369a58dae1900cd68f9
45544,571084dcb654c5140001f949
45577,57108c38b654c5140001f974
45786,5710ffffa58dae1900cd6b9e
45800,57110273b654c5140001fab1
45808,57110322b654c5140001fabe
45844,571114f7a58dae1900cd6be8
45879,571117b1b654c5140001fb28
45891,5711181cb654c5140001fb3e
45907,57111975a58dae1900cd6c29
45910,57111975a58dae1900cd6c2c
45932,57111b3aa58dae1900cd6c48
45944,57111bd0b654c5140001fb5f
46078,571125cea58dae1900cd6ca1
46193,57195a23010c361400c56d8f
46194,57195a23010c361400c56d90
46197,571a862710f8ca14003050d5
46198,571a862710f8ca14003050d6
46199,571a862710f8ca14003050d7
46201,571a862710f8ca14003050d9
46226,57195bbec0b6ea1900a093df
46228,571a87ce4faf5e1900b8aa1e
46255,571a89a74faf5e1900b8aa43
46267,571a8a964faf5e1900b8aa4b
46268,571a8a964faf5e1900b8aa4c
46305,571a8edb10f8ca1400305135
46320,571a901410f8ca140030514a
46394,571aae454faf5e1900b8ac10
46424,571adcf932177014007e9f57
46457,571adfb39499d21900609b72
46612,5719d2674faf5e1900b8a80a
46638,5719e19110f8ca1400304e86
46639,5719e19110f8ca1400304e87
46664,5719eb7c10f8ca1400304ea5
46687,5719f8ef4faf5e1900b8a85a
46688,5719f8ef4faf5e1900b8a85b
46738,571a150a10f8ca1400304ef4
46831,571a275210f8ca1400304f06
46840,571a280c4faf5e1900b8a8d0
46852,571a28fc10f8ca1400304f12
46870,571a2b6310f8ca1400304f35
46907,571a39aa4faf5e1900b8a92f
47011,571a722f10f8ca1400305047
47057,571a78d310f8ca140030507b
47076,571a7cfa4faf5e1900b8a9d8
47086,571a88324faf5e1900b8aa29
47104,571a8f234faf5e1900b8aa73
47114,571a90034faf5e1900b8aa84
47116,571a90034faf5e1900b8aa86
47130,571a94b810f8ca140030517d
47146,571a94a24faf5e1900b8aaba
47160,571a2ee410f8ca1400304f3d
47172,571ddbf65569731900639077
47204,571a9c0e10f8ca14003051aa
47205,571a9c0e10f8ca14003051ab
47207,571a9c0e10f8ca14003051ad
47218,571a481910f8ca1400304fb7
47253,571a8c4810f8ca140030510e
47255,571a94b04faf5e1900b8aac4
47421,571df34b55697319006390c0
47435,571df47eb64a571400c71e25
47463,571df6a455697319006390d4
47484,571dfb4e55697319006390df
47575,571e03b5556973190063910a
47586,571e05005569731900639115
47735,571a8f6a4faf5e1900b8aa7b
47736,571a8f6a4faf5e1900b8aa7c
47777,571a99af4faf5e1900b8ab16
47784,571a9ace10f8ca14003051a5
47816,571cef645efbb31900334e52
47989,571abee110f8ca1400305339
47994,571cfd66dd7acb1400e4c1e8
48042,571ac8cc32177014007e9f01
48057,571aca5732177014007e9f0d
48096,571adbce32177014007e9f4d
48097,571adbce32177014007e9f4e
48098,571adbce32177014007e9f4f
48100,571d0ddb5efbb31900334e88
48117,571d0e925efbb31900334e92
48183,571ae2c632177014007e9f95
48199,571ae4719499d21900609b90
48305,571af9329499d21900609bc6
48309,571d2b4ddd7acb1400e4c236
48310,571d2b4ddd7acb1400e4c237
48406,571a9fa84faf5e1900b8ab4a
48407,571a9fa84faf5e1900b8ab4b
48484,571aa20e10f8ca14003051fd
48533,571aa35110f8ca140030521b
48576,571aa4be4faf5e1900b8ab98
48992,571b61ff9499d21900609c78
48993,571b61ff9499d21900609c79
49044,571b6a2f9499d21900609ca3
49081,5722caddf6b826140030fc32
49087,5723b1ae0dadf01500fa1f34
49090,5724149a0a492a1900435613
49091,5724149a0a492a1900435614
49092,5724d2c40a492a190043562c
49100,57257bd469ff041400e58e01
49119,5724125f0ba9f01400d97b61
49264,5724e3020a492a1900435655
49281,5722d1770dadf01500fa1f06
49293,572632a1ec44d21400f3dc25
49311,5723df250dadf01500fa1f5d
49388,5726376e89a1e219009ac581
49502,57264f47f1498d1400e8dbba
49567,5723f5dc0dadf01500fa1fc7
49570,5724f8890a492a1900435692
49593,572663fbf1498d1400e8ddfc
49634,572667c7dd62a815002e83da
49647,572500580a492a19004356ac
49723,572403030a492a19004355e5
49765,57255dc469ff041400e58c41
49785,57255f04cc50291900b2838d
49788,572675735951b619008f7337
49809,5726768af1498d1400e8e081
49824,5725616c69ff041400e58c53
49827,572678a5708984140094c73d
50117,57250cbd0ba9f01400d97c41
50130,57250fc70a492a19004356ca
50275,57265d965951b619008f70ad
50345,57266692dd62a815002e83af
50390,5725b349b80e561500fa6f40
50397,5725b43c89a1e219009abd14
50399,5725b43c89a1e219009abd16
50440,5725b89c89a1e219009abd71
50469,5725bbb338643c19005acc0b
50529,5725c576271a42140099d179
50573,5725ca76ec44d21400f3d599
50581,5725cb6c271a42140099d1e6
50645,5725d19938643c19005acd93
50669,5725d426271a42140099d279
50675,5725b2e6b80e561500fa6f36
50676,5725b2e6b80e561500fa6f37
50685,5725b63f271a42140099d067
50691,5725b74c271a42140099d088
50694,5725b74c271a42140099d08b
50700,5725b96289a1e219009abd78
50713,5725bbb1ec44d21400f3d48f
50735,5725c0cfec44d21400f3d4cf
50764,5725c6e189a1e219009abe81
50767,5725c85738643c19005acce1
50768,5725c85738643c19005acce2
50769,5725c85738643c19005acce3
50781,5725cb5eec44d21400f3d5ab
50786,5725cc0e89a1e219009abee2
50787,5725cc0e89a1e219009abee3
50791,5725cd5838643c19005acd35
50802,5725cf9089a1e219009abf15
50817,5725d3b8ec44d21400f3d652
50829,5725d5a938643c19005acdcc
50847,5725d957271a42140099d29a
50855,5725da9f89a1e219009abfc2
50862,5725dc6aec44d21400f3d6da
50879,5725df1cec44d21400f3d704
50881,5725e29c271a42140099d2e1
50882,5725e29c271a42140099d2e2
50887,5725e38bec44d21400f3d70c
50905,5725e86d89a1e219009ac07c
50916,5725ea4038643c19005ace76
50970,5725fa9c38643c19005acf35
50972,5725fa9c38643c19005acf37
50981,5725fc62271a42140099d3a4
50983,5725fc62271a42140099d3a6
50985,5725fd47ec44d21400f3d7cd
51059,5726172c89a1e219009ac23c
51060,5726172c89a1e219009ac23d
51061,5726172c89a1e219009ac23e
51064,572617dfec44d21400f3d8b9
51072,572618d0ec44d21400f3d8c6
51100,57261f2fec44d21400f3d92f
51155,5725bc3989a1e219009abda7
51167,5725bd6f271a42140099d0f9
51292,5725cfda38643c19005acd73
51299,5725b5d138643c19005acbb6
51309,5725b8f638643c19005acbcb
51324,5725bbfcec44d21400f3d499
51325,5725bbfcec44d21400f3d49a
51334,5725bd7989a1e219009abdc9
51356,5725c242ec44d21400f3d4ef
51424,5725d1a6ec44d21400f3d626
51438,5725d4e989a1e219009abf68
51439,5725d4e989a1e219009abf69
51440,5725d4e989a1e219009abf6a
51444,5725d5a3271a42140099d280
51464,5725db2289a1e219009abfd3
51502,5725e2ad38643c19005ace2d
51538,5725eaa6ec44d21400f3d74d
51539,5725eaa6ec44d21400f3d74e
51540,5725eaa6ec44d21400f3d74f
51545,5725b87189a1e219009abd66
51576,5725c40889a1e219009abe24
51629,572640f689a1e219009ac5fe
51631,572640f689a1e219009ac600
51633,572640f689a1e219009ac602
51645,57264268271a42140099d7ee
51654,572644e91125e71900ae1944
51672,57264781f1498d1400e8daf7
51673,57264781f1498d1400e8daf8
51691,572649e3dd62a815002e8081
51741,572657b3708984140094c314
51770,57265c265951b619008f708f
51796,57266066f1498d1400e8dda4
51804,5726618d5951b619008f70ff
51861,5725bc3d271a42140099d0dc
51862,5725bc3d271a42140099d0dd
51864,5725bc3d271a42140099d0df
51900,572644b91125e71900ae1931
52025,57267430dd62a815002e857d
52066,572688eadd62a815002e8874
52107,5725bed7ec44d21400f3d4b1
52398,5725f0ec271a42140099d34b
52403,57261df0ec44d21400f3d907
52444,5726213938643c19005ad068
52506,5725c812ec44d21400f3d557
52532,5725d2ee38643c19005acda1
52575,5725de3489a1e219009abff8
52603,572607cd89a1e219009ac15c
52605,572607cd89a1e219009ac15e
52648,57261826271a42140099d475
52715,57262d97ec44d21400f3dbaf
52724,57263203ec44d21400f3dc12
52778,57263fde89a1e219009ac5dc
52934,5725d46038643c19005acdb7
52948,5725d87089a1e219009abfaa
52994,5725ebb338643c19005ace85
53017,5725eedb38643c19005acec7
53125,57260512271a42140099d3d2
53156,57260b6a271a42140099d3e7
53173,57260ff138643c19005acf9f
53202,5726152c89a1e219009ac219
53311,5726144d271a42140099d444
53312,5726144d271a42140099d445
53431,5725f32589a1e219009ac0e9
53454,57266409708984140094c49a
53473,572669f2f1498d1400e8deee
53596,57268a4a708984140094c952
53612,57268e7edd62a815002e8970
53628,572694f3dd62a815002e8a49
53631,5726956c708984140094cae6
53665,5726255e271a42140099d587
53678,57262af9ec44d21400f3db83
53725,5726884cf1498d1400e8e2f3
53735,57268bee5951b619008f7650
53762,57269781708984140094cb26
53763,57269781708984140094cb27
53770,5726993bdd62a815002e8aac
53772,57269adedd62a815002e8ad7
53805,5726bee85951b619008f7ce3
53837,5726c9c25951b619008f7e22
53868,5726d76a708984140094d319
53869,5726d76a708984140094d31a
53874,5726d8cfdd62a815002e926e
53940,5726ef49dd62a815002e95ac
53994,5726cfd6dd62a815002e9104
54061,5726d1bdf1498d1400e8ec3f
54062,5726d1bdf1498d1400e8ec40
54069,5726d229708984140094d253
54100,5726d425f1498d1400e8ec83
54119,5726d529dd62a815002e91a5
54387,572621eeec44d21400f3d952
54390,572621eeec44d21400f3d955
54393,5726244bec44d21400f3d967
54397,5726266b38643c19005ad170
54409,572629b789a1e219009ac483
54436,572634a1271a42140099d75a
54441,572636e6271a42140099d790
54459,57263f6189a1e219009ac5d3
54483,57264784708984140094c142
54513,57264f965951b619008f6f89
54526,572651b3dd62a815002e8168
54565,57265cec708984140094c38f
54571,57265dddf1498d1400e8dd5d
54577,57266080f1498d1400e8ddae
54637,57267226708984140094c658
54649,57267541708984140094c6ca
54674,57267eecdd62a815002e8738
54676,57267eecdd62a815002e873a
54716,57268a1a708984140094c946
54721,57268b01708984140094c98e
54728,57268c25dd62a815002e8929
54733,57268d7a708984140094c9e4
54788,57261cd638643c19005ad024
54977,57263cb938643c19005ad359
54987,57263dd1ec44d21400f3dc99
54995,57263f3489a1e219009ac5ca
54996,57263f3489a1e219009ac5cb
55135,5726365038643c19005ad307
55230,572651775951b619008f6fc2
55279,57262b91271a42140099d6df
55421,572679f45951b619008f73e8
55495,57268541708984140094c8ca
55533,57262801ec44d21400f3da71
55656,5726c099708984140094d087
55675,5726c2cc5951b619008f7d87
55731,5726cb65dd62a815002e9074
55747,5726cdfc5951b619008f7e89
55768,57262e6bec44d21400f3dbc9
55789,57263451ec44d21400f3dc37
55790,57263451ec44d21400f3dc38
55792,572634fc271a42140099d76d
55802,57265208dd62a815002e8175
55807,572655bedd62a815002e81d1
55809,572655bedd62a815002e81d3
55834,57265f5df1498d1400e8dd96
55840,572660bfdd62a815002e8316
55846,57266248708984140094c465
55847,57266248708984140094c466
55849,57266248708984140094c468
55858,57266386708984140094c48a
55864,5726652e5951b619008f718b
55892,57266a045951b619008f71f1
55921,57267077dd62a815002e84e8
55962,5726758cf1498d1400e8e05c
56022,57263eaf89a1e219009ac5b4
56023,57263eaf89a1e219009ac5b5
56044,5726428438643c19005ad3b1
56056,572644315951261400b51964
56096,57264fdcf1498d1400e8dbde
56113,57265236708984140094c24a
56116,57265236708984140094c24d
56303,57265e0bf1498d1400e8dd64
56317,5726723f5951b619008f72e3
56404,572680f85951b619008f74fb
56444,57268ac8dd62a815002e88da
56573,5726bf0a708984140094d025
56604,5726cbf65951b619008f7e65
56605,5726cbf65951b619008f7e66
56639,5727435f5951b619008f8791
56657,572644761125e71900ae1920
56689,5726544edd62a815002e81b8
56747,57267838dd62a815002e8624
56756,57267bd6dd62a815002e86b9
56793,57268d2df1498d1400e8e38b
56796,57268f1b708984140094ca1c
56808,572692aef1498d1400e8e42f
56856,5726a39d5951b619008f789a
56939,5726c0d2f1498d1400e8ea3b
56973,5726d9d5708984140094d381
57065,5726f90b5951b619008f83cb
57097,5726431a38643c19005ad3c4
57115,572935dd3f37b3190047810d
57142,572937f96aef051400154b82
57165,57266232dd62a815002e8343
57181,57293c921d046914007791b0
57231,572693eaf1498d1400e8e45b
57275,572952cb6aef051400154ce4
57310,57295848af94a219006aa2f2
57325,57295afd6aef051400154d50
57332,57295c1d6aef051400154d71
57356,57295d901d04691400779335
57380,5729600e6aef051400154db2
57388,572960b43f37b319004782da
57389,572960b43f37b319004782db
57421,572645e3dd62a815002e802a
57425,5726476ddd62a815002e804c
57504,5726609b708984140094c414
57578,57267b4c5951b619008f742a
57625,572643ee1125e71900ae1914
57629,572678ca5951b619008f73ad
57631,572678ca5951b619008f73af
57635,572823673acd2414000df575
57688,57265810708984140094c330
57770,572889ae3acd2414000dfab6
57817,572897fe2ca10214002da4a2
58003,5728ae4d4b864d1900164c14
58014,5726494f708984140094c172
58080,57264f37708984140094c1ff
58091,57265296f1498d1400e8dc05
58159,572662f85951b619008f7126
58262,572673e0dd62a815002e855e
58279,5726751a5951b619008f732b
58317,572678385951b619008f739d
58393,57264dedf1498d1400e8db90
58427,5726508f5951b619008f6faf
58438,572651155951b619008f6fb9
58484,57265427f1498d1400e8dc22
58518,572656b65951b619008f700d
58559,57265974dd62a815002e8266
58598,5726566d708984140094c2da
58722,5726691add62a815002e8404
58724,5726691add62a815002e8406
58732,57266a715951b619008f720f
58817,572674b8f1498d1400e8e036
58850,572683435951b619008f751d
58908,57265e2ff1498d1400e8dd6c
58961,57268d1d5951b619008f7665
59050,5726c667f1498d1400e8eaf0
59102,5726d45d708984140094d2a5
59120,5726db6af1498d1400e8ed74
59181,57265bb95951b619008f7080
59271,5726728f708984140094c668
59381,572689745951b619008f7631
59495,57265a725951b619008f7065
59636,57267810dd62a815002e861b
59645,57267a295951b619008f73ef
59794,5726cf01708984140094d1fa
60001,5726f429dd62a815002e9622
60020,57265f07dd62a815002e82f2
60180,5726888e708984140094c925
60236,57269102708984140094ca50
60315,5726682ff1498d1400e8de9a
60339,57266b6c5951b619008f721b
60343,57266b6c5951b619008f721f
60361,57266df7708984140094c5a3
60376,57267445708984140094c6af
60407,57267801dd62a815002e8611
60429,57267c12dd62a815002e86c2
60446,57267ea9dd62a815002e8725
60468,572685395951b619008f7563
60497,57268a62dd62a815002e88b7
60509,57268be7708984140094c9a1
60538,57269008dd62a815002e89b7
60582,57267c29708984140094c7a6
60652,5726c55ef1498d1400e8eabe
60695,57274fb5dd62a815002e9ad6
60709,5727626b708984140094dcc9
60747,57278345708984140094dfaf
60749,57278345708984140094dfb1
60806,572665b6dd62a815002e838e
60810,572665b6dd62a815002e8392
60823,572668e2708984140094c51a
60876,5726abdef1498d1400e8e6c2
60916,5726d340dd62a815002e9177
60933,5726d6ef708984140094d2fe
60962,5726e0bc5951b619008f811b
60996,5726e8ed5951b619008f822c
61025,5726ef98dd62a815002e95b2
61026,5726ef98dd62a815002e95b3
61056,5726f4c9dd62a815002e9628
61132,572700addd62a815002e9762
61162,57266a17708984140094c534
61173,572c9ab3dfb02c14005c6baf
61248,572ca182dfb02c14005c6bbf
61290,5727e3ec3acd2414000def17
61400,572cb837750c471900ed4cf6
61486,5726872c5951b619008f75cd
61499,57268e59708984140094c9f9
61517,57269ba4708984140094cb8b
61535,5726a242dd62a815002e8b8a
61543,5726a3d7f1498d1400e8e5bb
61571,5726e54d5951b619008f81b1
61615,5726f517dd62a815002e963a
61616,5726f517dd62a815002e963b
61617,5726f517dd62a815002e963c
61624,5726f798f1498d1400e8f141
61630,5726f8ad5951b619008f83ae
61635,5726fa32f1498d1400e8f1aa
61645,5726fde1708984140094d7db
61659,572701bd708984140094d85e
61665,57287f113acd2414000dfa49
61675,572886362ca10214002da440
61687,57288e8eff5b5019007da2e7
61690,57288e8eff5b5019007da2ea
61698,5728e4a93acd2414000e0147
61702,5728e6092ca10214002daa5b
61705,5728e7593acd2414000e019b
61726,5728edf0ff5b5019007da98d
61733,5728f0da2ca10214002daaf1
61737,5728f2872ca10214002dab0c
61738,5728f2872ca10214002dab0d
61739,5728f2872ca10214002dab0e
61747,5728f9a14b864d190016515f
61748,5728f9a14b864d1900165160
61757,5728fc61af94a219006a9ed4
61774,5729058baf94a219006a9f6a
61779,5729072e1d04691400778f98
61794,57290af96aef0514001549e4
61807,57290eaeaf94a219006a9ff6
61823,57267331708984140094c68b
61830,572674a0f1498d1400e8e026
61831,572674a0f1498d1400e8e027
61833,572674a0f1498d1400e8e029
61950,5727762a708984140094de48
62085,5727a28cff5b5019007d9170
62086,5727a28cff5b5019007d9171
62105,5727a4b74b864d1900163931
62131,572676edf1498d1400e8e092
62191,57273cb5dd62a815002e99e8
62199,57273ec05951b619008f8747
62213,572740875951b619008f8779
62253,5727502cdd62a815002e9aea
62260,572751d2dd62a815002e9afb
62262,572751d2dd62a815002e9afd
62272,572754b1f1498d1400e8f659
62312,57275bbb708984140094dc90
62360,5727654add62a815002e9c0f
62571,5726882b708984140094c913
62665,57267fbff1498d1400e8e1d6
62731,57269a6d708984140094cb6e
62740,57269c5f5951b619008f77bf
62833,5726b8ab708984140094cf0b
62834,5726b8ab708984140094cf0c
62862,5726cf69f1498d1400e8ebef
62868,5726d0525951b619008f7ecf
63045,5726b072f1498d1400e8e76c
63065,5726b60bdd62a815002e8da4
63186,57269193f1498d1400e8e411
63279,5726a5eef1498d1400e8e613
63373,5726b2165951b619008f7ad5
63374,5726b2165951b619008f7ad6
63394,5726b4e8dd62a815002e8d87
63474,57268ff4dd62a815002e89ab
63485,57269289dd62a815002e89fe
63554,5726a1f15951b619008f7858
63556,5726a1f15951b619008f785a
63604,5726b6f85951b619008f7ba4
63682,5726dcaff1498d1400e8ed9f
63692,5726dde0f1498d1400e8edf5
63695,5726dde0f1498d1400e8edf8
63711,5726e0c9708984140094d47f
63721,5726e24f5951b619008f815c
63724,5726e24f5951b619008f815f
63817,5726efa6dd62a815002e95bc
63837,5726f249708984140094d6b3
63840,5726f249708984140094d6b6
